7_days_ago,6_days_ago,5_days_ago,4_days_ago,3_days_ago,2_days_ago,1_days_ago,0_days_ago,sales_change,current_price
0.0,-4.82,-3.8,9.21,0.0,0.0,0.0,0.0,153.33,0.83
1.94,0.0,-2.94,-2.32,0.0,0.0,0.0,0.0,66.67,5.48
-1.86,0.0,7.57,0.0,0.0,0.0,0.0,-7.04,-19.51,3.7
0.0,7.89,0.0,0.0,0.0,-2.93,3.02,0.0,25.0,4.1
-0.35,0.0,0.0,-0.35,0.0,0.0,0.0,-0.36,5.38,2.8
1.57,-5.4,-2.45,0.0,0.0,0.0,0.0,0.0,-10.0,5.98
2.13,3.28,0.58,0.0,0.0,0.0,0.0,0.0,-15.62,3.48
0.0,-4.27,0.0,-9.29,10.25,0.0,0.0,0.0,-28.57,5.38
-5.28,5.57,0.0,0.0,0.0,0.0,-4.52,-0.26,-2.27,3.79
-3.66,0.0,-3.8,7.89,0.0,-2.44,2.5,0.0,2.04,0.82
1.72,0.0,0.0,-1.69,1.72,0.0,-3.39,3.51,18.45,1.18
0.0,-7.32,3.95,3.8,0.0,0.0,0.0,-3.66,3.64,0.79
0.0,0.0,0.0,-2.44,-3.25,5.94,0.0,0.0,-25.0,4.1
5.57,0.0,0.0,0.0,-3.52,3.65,0.0,0.0,22.22,3.98
-1.56,-3.95,-1.64,0.0,0.0,0.0,0.0,0.0,77.42,5.98
0.0,-9.15,-1.48,0.0,0.0,0.0,0.0,6.92,-36.36,7.11
-2.02,2.06,0.0,0.0,0.0,-5.05,0.0,5.32,26.09,0.99
0.0,0.0,-1.01,-4.08,0.0,5.32,0.0,0.0,64.71,0.99
6.7,1.05,1.04,0.0,0.0,0.0,0.0,0.0,-4.35,4.88
-4.82,-3.8,9.21,0.0,0.0,0.0,0.0,0.0,-39.47,0.83
0.0,0.0,2.68,0.0,0.0,0.0,-2.61,2.68,44.44,2.68
0.0,7.57,0.0,0.0,0.0,0.0,-7.04,7.57,33.33,3.98
7.89,0.0,0.0,0.0,-2.93,3.02,0.0,0.0,-20.0,4.1
0.0,0.0,-0.35,0.0,0.0,0.0,-0.36,-0.36,-5.83,2.79
0.0,0.26,0.0,0.0,0.0,0.0,1.03,1.28,14.29,3.96
-4.27,0.0,-9.29,10.25,0.0,0.0,0.0,0.0,-70.0,5.38
5.57,0.0,0.0,0.0,0.0,-4.52,-0.26,5.01,48.84,3.98
0.0,-3.8,7.89,0.0,-2.44,2.5,0.0,0.0,4.0,0.82
0.0,0.0,-1.69,1.72,0.0,-3.39,3.51,0.0,-25.41,1.18
-7.32,3.95,3.8,0.0,0.0,0.0,-3.66,3.8,8.77,0.82
0.0,0.0,-2.44,-3.25,5.94,0.0,0.0,0.0,33.33,4.1
-9.15,-1.48,0.0,0.0,0.0,0.0,6.92,22.08,14.29,8.68
2.06,0.0,0.0,0.0,-5.05,0.0,5.32,0.0,-13.79,0.99
0.0,-1.01,-4.08,0.0,5.32,0.0,0.0,0.0,-25.0,0.99
0.0,2.68,0.0,0.0,0.0,-2.61,2.68,-2.61,-61.54,2.61
7.57,0.0,0.0,0.0,0.0,-7.04,7.57,-7.04,13.64,3.7
0.0,-0.35,0.0,0.0,0.0,-0.36,-0.36,0.0,-8.28,2.79
0.26,0.0,0.0,0.0,0.0,1.03,1.28,0.0,107.69,3.96
0.0,0.0,0.0,0.0,-4.52,-0.26,5.01,0.0,33.33,3.98
-3.8,7.89,0.0,-2.44,2.5,0.0,0.0,0.0,-31.03,0.82
0.0,-1.69,1.72,0.0,-3.39,3.51,0.0,0.0,-23.02,1.18
3.95,3.8,0.0,0.0,0.0,-3.66,3.8,0.0,-5.45,0.82
0.0,-2.44,-3.25,5.94,0.0,0.0,0.0,0.0,-13.95,4.1
0.0,0.0,-5.05,5.32,0.0,0.0,0.0,-5.05,5.56,1.88
-1.48,0.0,0.0,0.0,0.0,6.92,22.08,0.0,-62.5,8.68
-1.01,-4.08,0.0,5.32,0.0,0.0,0.0,0.0,5.0,0.99
0.0,0.0,0.0,0.0,-7.04,7.57,-7.04,7.57,190.91,3.98
0.0,0.0,0.0,0.0,-2.28,-2.34,-2.39,0.0,-10.0,4.08
-0.35,0.0,0.0,0.0,-0.36,-0.36,0.0,-0.36,12.71,2.78
0.0,0.0,0.0,-4.52,-0.26,5.01,0.0,0.0,-16.67,3.98
7.89,0.0,-2.44,2.5,0.0,0.0,0.0,2.44,125.0,0.84
-1.69,1.72,0.0,-3.39,3.51,0.0,0.0,-1.69,28.87,1.16
3.8,0.0,0.0,0.0,-3.66,3.8,0.0,0.0,63.46,0.82
-2.44,-3.25,5.94,0.0,0.0,0.0,0.0,-3.66,-8.11,3.95
0.0,-3.52,3.65,0.0,0.0,0.0,0.0,-4.77,-58.33,3.79
0.0,-5.05,5.32,0.0,0.0,0.0,-5.05,5.32,-36.84,1.98
0.0,0.0,0.0,-7.04,7.57,-7.04,7.57,0.0,-14.06,3.98
0.0,0.0,0.0,-2.28,-2.34,-2.39,0.0,0.0,77.78,4.08
0.0,0.0,0.0,-0.36,-0.36,0.0,-0.36,0.36,7.24,2.79
0.0,0.0,0.0,0.0,0.0,-2.34,2.4,0.78,20.0,1.29
1.56,-1.54,0.0,0.0,0.0,0.0,0.0,1.56,-9.88,1.3
0.0,0.0,-4.52,-0.26,5.01,0.0,0.0,-2.26,-70.0,3.89
0.0,-2.44,2.5,0.0,0.0,0.0,2.44,3.57,-26.67,0.87
1.72,0.0,-3.39,3.51,0.0,0.0,-1.69,-5.17,-9.6,1.1
0.0,0.0,0.0,-3.66,3.8,0.0,0.0,6.1,64.71,0.87
-3.25,5.94,0.0,0.0,0.0,0.0,-3.66,3.8,20.59,4.1
-3.52,3.65,0.0,0.0,0.0,0.0,-4.77,0.0,60.0,3.79
-5.05,5.32,0.0,0.0,0.0,-5.05,5.32,0.0,150.0,1.98
0.0,0.0,0.0,0.0,0.0,-4.77,5.01,-4.52,-25.0,3.8
-10.0,11.11,0.0,0.0,0.0,0.0,0.0,-5.0,-75.41,0.19
0.0,0.0,-7.04,7.57,-7.04,7.57,0.0,-2.26,-58.18,3.89
0.0,0.0,-2.28,-2.34,-2.39,0.0,0.0,0.0,18.75,4.08
0.0,0.0,-0.36,-0.36,0.0,-0.36,0.36,-0.36,-5.06,2.78
0.0,0.0,0.0,0.0,-2.34,2.4,0.78,5.43,-16.67,1.36
-1.54,0.0,0.0,0.0,0.0,0.0,1.56,6.15,-39.6,1.38
0.0,0.0,0.0,-1.72,1.75,0.0,0.0,-0.25,75.0,4.06
0.0,0.0,0.0,0.0,-9.78,6.81,0.0,-5.8,37.5,3.25
0.0,0.0,-3.66,3.8,0.0,0.0,0.0,-0.73,1.22,4.07
0.0,0.0,0.0,0.0,-1.69,0.0,-2.59,-0.88,-61.11,1.12
0.0,0.0,0.0,0.0,0.0,-4.42,-3.57,-1.09,26.67,4.54
0.0,0.0,0.0,0.0,0.0,-1.2,-6.71,-1.09,-47.37,4.54
0.0,0.0,0.0,0.0,0.0,1.22,4.82,1.15,-28.19,0.88
0.0,0.0,0.0,0.0,0.0,1.01,-1.0,-6.06,34.78,0.93
0.0,-4.52,-0.26,5.01,0.0,0.0,-2.26,-11.83,0.0,3.43
0.0,0.0,-2.34,2.4,0.0,0.0,0.0,0.78,-11.76,1.29
-2.44,2.5,0.0,0.0,0.0,2.44,3.57,1.15,-39.39,0.88
0.0,-3.39,3.51,0.0,0.0,-1.69,-5.17,0.0,-11.5,1.1
0.0,0.0,-3.66,3.8,0.0,0.0,6.1,1.15,-50.0,0.88
5.94,0.0,0.0,0.0,0.0,-3.66,3.8,0.0,-51.22,4.1
3.65,0.0,0.0,0.0,0.0,-4.77,0.0,-7.12,-12.5,3.52
5.32,0.0,0.0,0.0,-5.05,5.32,0.0,0.0,-10.0,1.98
0.0,0.0,0.0,0.0,0.0,2.44,3.57,1.15,-41.95,0.88
0.0,0.0,0.0,0.0,0.0,3.77,6.05,1.14,40.0,4.43
0.0,0.0,0.0,0.0,0.4,3.21,0.0,0.39,-54.55,2.58
0.0,0.0,0.0,0.0,0.0,2.02,-1.98,-4.04,21.82,0.95
0.0,0.0,0.0,0.0,-4.77,5.01,-4.52,-11.32,200.0,3.37
0.0,0.0,0.0,0.0,2.82,14.12,0.0,2.41,0.0,2.98
0.0,0.0,0.0,0.0,-7.02,7.55,0.0,5.85,50.0,6.33
-5.05,0.0,5.32,0.0,0.0,0.0,0.0,-3.03,86.67,0.96
0.0,0.0,0.0,0.0,0.0,-3.35,-2.31,-2.96,0.0,3.28
0.0,0.0,0.0,0.0,0.0,2.02,-1.98,-3.03,-12.9,0.96
0.0,0.0,0.0,0.0,0.0,-4.23,-14.09,-4.18,25.0,2.98
0.0,0.0,0.0,0.0,0.0,1.2,3.57,1.15,-17.14,0.88
0.0,-7.04,7.57,-7.04,7.57,0.0,-2.26,-11.83,104.35,3.43
0.0,-2.28,-2.34,-2.39,0.0,0.0,0.0,0.0,-52.63,4.08
0.0,0.0,0.0,0.0,0.0,1.01,-1.0,-4.04,-65.37,0.95
0.0,-0.36,-0.36,0.0,-0.36,0.36,-0.36,0.0,-13.74,2.78
0.0,0.0,0.0,0.0,0.0,2.34,3.82,1.47,-9.09,1.38
0.0,0.0,0.0,-2.34,2.4,0.78,5.43,0.74,60.0,1.37
0.0,0.0,0.0,0.0,0.0,1.56,6.15,0.72,98.52,1.39
0.0,0.0,0.0,0.0,2.56,0.0,-0.55,-1.11,16.67,3.55
0.0,0.0,-1.72,1.75,0.0,0.0,-0.25,-0.25,-42.86,4.05
0.0,0.0,0.0,-9.78,6.81,0.0,-5.8,-4.31,-4.55,3.11
0.0,-3.66,3.8,0.0,0.0,0.0,-0.73,0.0,-9.64,4.07
0.0,0.0,0.0,-1.69,0.0,-2.59,-0.88,-4.46,92.86,1.07
0.0,0.0,0.0,0.0,-4.42,-3.57,-1.09,0.0,-15.79,4.54
0.0,0.0,0.0,0.0,-1.2,-6.71,-1.09,0.0,120.0,4.54
0.0,0.0,0.0,0.0,1.22,4.82,1.15,0.0,19.63,0.88
0.0,0.0,0.0,0.0,1.01,-1.0,-6.06,2.15,-29.03,0.95
-4.52,-0.26,5.01,0.0,0.0,-2.26,-11.83,-2.62,325.0,3.34
0.0,-2.34,2.4,0.0,0.0,0.0,0.78,6.2,93.33,1.37
0.0,0.0,0.0,0.0,0.0,-2.82,-4.56,4.35,-100.0,2.4
2.5,0.0,0.0,0.0,2.44,3.57,1.15,0.0,-40.0,0.88
-3.39,3.51,0.0,0.0,-1.69,-5.17,0.0,0.0,55.0,1.1
0.0,-3.66,3.8,0.0,0.0,6.1,1.15,0.0,70.0,0.88
0.0,0.0,0.0,0.0,-4.77,0.0,-7.12,-7.39,28.57,3.26
0.0,0.0,0.0,0.0,2.44,3.57,1.15,0.0,64.36,0.88
0.0,0.0,0.0,0.0,3.77,6.05,1.14,0.0,-21.43,4.43
0.0,0.0,0.0,0.4,3.21,0.0,0.39,0.0,160.0,2.58
0.0,0.0,0.0,0.0,2.02,-1.98,-4.04,1.05,-89.55,0.96
0.0,0.0,0.0,-4.77,5.01,-4.52,-11.32,-0.59,-55.56,3.35
0.0,0.0,0.0,2.82,14.12,0.0,2.41,0.0,50.0,2.98
0.0,0.0,0.0,-7.02,7.55,0.0,5.85,0.79,-100.0,6.38
0.0,5.32,0.0,0.0,0.0,0.0,-3.03,3.12,3.57,0.99
0.0,0.0,0.0,0.0,-3.35,-2.31,-2.96,-9.15,44.44,2.98
0.0,0.0,0.0,0.0,2.02,-1.98,-3.03,3.12,-85.19,0.99
0.0,0.0,0.0,0.0,-4.23,-14.09,-4.18,0.0,-33.33,2.98
0.0,0.0,0.0,0.0,0.0,0.78,5.43,0.74,-28.0,1.37
0.0,0.0,0.0,0.0,1.2,3.57,1.15,0.0,37.93,0.88
0.0,0.0,0.0,0.0,2.02,-4.95,0.0,3.12,-18.18,0.99
-7.04,7.57,-7.04,7.57,0.0,-2.26,-11.83,-2.62,46.81,3.34
-2.28,-2.34,-2.39,0.0,0.0,0.0,0.0,0.0,-55.56,4.08
0.0,0.0,0.0,0.0,1.01,-1.0,-4.04,1.05,17.5,0.96
-0.36,-0.36,0.0,-0.36,0.36,-0.36,0.0,0.36,1.82,2.79
0.0,0.0,0.0,0.0,2.34,3.82,1.47,0.0,0.0,1.38
0.0,0.0,-2.34,2.4,0.78,5.43,0.74,0.0,-8.33,1.37
0.0,0.0,0.0,0.0,1.56,6.15,0.72,0.0,-0.93,1.39
0.0,0.0,0.0,0.0,0.0,3.34,3.24,0.78,-100.0,6.43
0.0,0.0,0.0,2.56,0.0,-0.55,-1.11,-1.97,3.57,3.48
0.0,-1.72,1.75,0.0,0.0,-0.25,-0.25,0.0,150.0,4.05
0.0,0.0,-9.78,6.81,0.0,-5.8,-4.31,0.0,-38.1,3.11
0.0,0.0,-1.33,0.0,1.35,0.0,0.0,-1.77,-50.0,2.22
-3.66,3.8,0.0,0.0,0.0,-0.73,0.0,0.0,42.67,4.07
0.0,0.0,-1.69,0.0,-2.59,-0.88,-4.46,-5.61,-74.07,1.01
0.0,0.0,0.0,0.0,0.0,2.34,4.58,0.73,-33.02,1.38
0.0,0.0,0.0,-4.42,-3.57,-1.09,0.0,0.0,18.75,4.54
0.0,0.0,0.0,-1.2,-6.71,-1.09,0.0,0.0,-45.45,4.54
0.0,0.0,0.0,0.0,0.0,2.51,4.08,1.57,-100.0,6.48
0.0,0.0,0.0,1.22,4.82,1.15,0.0,0.0,2.34,0.88
0.0,0.41,0.0,0.0,0.0,0.0,1.65,4.88,100.0,2.58
0.0,0.0,0.0,0.0,0.0,-1.56,8.73,0.73,7.37,1.38
0.0,0.0,0.0,1.01,-1.0,-6.06,2.15,4.21,104.55,0.99
-0.26,5.01,0.0,0.0,-2.26,-11.83,-2.62,0.0,-21.57,3.34
-2.34,2.4,0.0,0.0,0.0,0.78,6.2,0.73,-58.62,1.38
0.0,0.0,0.0,2.44,3.57,1.15,0.0,0.0,75.0,0.88
3.51,0.0,0.0,-1.69,-5.17,0.0,0.0,0.0,-22.58,1.1
0.0,0.0,0.0,0.0,0.0,2.7,3.29,0.64,32.76,1.58
0.0,0.0,0.0,0.0,0.0,5.02,2.39,0.78,-100.0,6.48
-3.66,3.8,0.0,0.0,6.1,1.15,0.0,0.0,-30.25,0.88
0.0,0.0,-2.86,2.94,0.0,0.0,0.0,1.14,9.09,3.54
0.0,0.0,0.0,0.0,0.0,3.12,3.79,0.73,11.11,1.38
0.0,0.0,0.0,-4.77,0.0,-7.12,-7.39,0.0,11.11,3.26
0.0,0.0,0.0,2.44,3.57,1.15,0.0,0.0,-33.13,0.88
0.0,0.0,0.0,0.0,0.0,1.6,4.72,0.75,-22.22,1.34
0.0,0.0,0.0,3.77,6.05,1.14,0.0,0.0,0.0,4.43
0.0,0.0,0.0,0.0,0.0,-7.07,4.35,3.12,366.67,0.99
0.0,0.0,0.4,3.21,0.0,0.39,0.0,0.0,-46.15,2.58
0.0,0.0,0.0,2.02,-1.98,-4.04,1.05,3.12,485.71,0.99
0.0,0.0,-4.77,5.01,-4.52,-11.32,-0.59,-0.3,125.0,3.34
0.0,0.0,2.82,14.12,0.0,2.41,0.0,0.0,-66.67,2.98
5.32,0.0,0.0,0.0,0.0,-3.03,3.12,0.0,-6.9,0.99
0.0,0.0,0.0,0.0,0.0,-6.06,2.15,4.21,44.44,0.99
0.0,0.0,0.0,-3.35,-2.31,-2.96,-9.15,0.0,-7.69,2.98
0.0,0.0,0.0,2.02,-1.98,-3.03,3.12,0.0,112.5,0.99
0.0,0.0,0.0,0.0,-3.03,0.0,-2.6,-6.42,-100.0,1.75
0.0,0.0,0.0,-4.23,-14.09,-4.18,0.0,0.0,60.0,2.98
0.0,0.0,0.0,0.0,0.0,0.88,6.09,0.82,9.68,2.46
0.0,0.0,0.0,0.0,0.78,5.43,0.74,0.0,13.89,1.37
0.0,0.0,0.0,1.2,3.57,1.15,0.0,0.0,-15.0,0.88
0.0,0.0,0.0,0.0,0.0,-0.73,-1.47,1.5,-19.44,4.07
0.0,0.0,0.0,0.0,0.0,0.8,4.76,0.76,0.0,1.33
0.0,0.0,0.0,0.0,0.0,1.45,10.0,1.3,-100.0,1.56
0.0,0.0,0.0,2.02,-4.95,0.0,3.12,0.0,44.44,0.99
0.0,0.0,0.0,0.0,0.0,3.34,4.05,0.78,-100.0,6.48
0.0,0.0,0.0,0.0,0.0,1.56,3.85,-1.48,-42.86,1.33
7.57,-7.04,7.57,0.0,-2.26,-11.83,-2.62,0.0,-31.88,3.34
0.0,0.0,0.0,1.01,-1.0,-4.04,1.05,3.12,19.15,0.99
-0.36,0.0,-0.36,0.36,-0.36,0.0,0.36,1.08,19.69,2.82
0.0,0.0,-0.85,-5.13,0.0,0.0,0.0,-6.31,18.03,1.04
0.0,0.0,0.0,2.34,3.82,1.47,0.0,0.0,10.0,1.38
0.0,-2.34,2.4,0.78,5.43,0.74,0.0,0.0,-45.45,1.37
0.0,0.0,0.0,1.56,6.15,0.72,0.0,0.0,-4.33,1.39
0.0,0.0,2.56,0.0,-0.55,-1.11,-1.97,0.0,-51.72,3.48
-1.72,1.75,0.0,0.0,-0.25,-0.25,0.0,0.0,-55.0,4.05
0.0,-9.78,6.81,0.0,-5.8,-4.31,0.0,0.0,15.38,3.11
0.0,-1.33,0.0,1.35,0.0,0.0,-1.77,1.8,200.0,2.26
3.8,0.0,0.0,0.0,-0.73,0.0,0.0,-9.83,-20.56,3.67
0.0,-1.69,0.0,-2.59,-0.88,-4.46,-5.61,0.0,957.14,1.01
0.0,0.0,0.0,0.0,2.34,4.58,0.73,0.0,-35.21,1.38
0.0,0.0,-4.42,-3.57,-1.09,0.0,0.0,-1.32,-26.32,4.48
0.0,0.0,-1.2,-6.71,-1.09,0.0,0.0,-1.32,58.33,4.48
0.0,0.0,1.22,4.82,1.15,0.0,0.0,0.0,-32.82,0.88
0.41,0.0,0.0,0.0,0.0,1.65,4.88,0.0,1000.0,2.58
0.0,0.0,0.0,0.0,-1.56,8.73,0.73,0.0,-71.67,1.38
0.0,0.0,1.01,-1.0,-6.06,2.15,4.21,0.0,154.44,0.99
5.01,0.0,0.0,-2.26,-11.83,-2.62,0.0,0.0,37.5,3.34
2.4,0.0,0.0,0.0,0.78,6.2,0.73,0.0,16.67,1.38
0.0,0.0,2.44,3.57,1.15,0.0,0.0,0.0,61.9,0.88
0.0,0.0,0.0,0.0,2.7,3.29,0.64,0.0,-6.49,1.58
3.8,0.0,0.0,6.1,1.15,0.0,0.0,0.0,-39.76,0.88
0.0,-2.86,2.94,0.0,0.0,0.0,1.14,9.6,-8.33,3.88
0.0,0.0,0.0,0.0,3.12,3.79,0.73,0.0,-60.0,1.38
0.0,0.0,-4.77,0.0,-7.12,-7.39,0.0,2.45,20.0,3.34
0.0,0.0,2.44,3.57,1.15,0.0,0.0,0.0,-47.75,0.88
0.0,0.0,0.0,0.0,1.6,4.72,0.75,0.0,-57.14,1.34
0.0,0.0,3.77,6.05,1.14,0.0,0.0,0.0,27.27,4.43
0.0,0.0,0.0,0.0,-7.07,4.35,3.12,0.0,53.57,0.99
0.0,0.4,3.21,0.0,0.39,0.0,0.0,-3.49,28.57,2.49
0.0,0.0,2.02,-1.98,-4.04,1.05,3.12,0.0,314.63,0.99
0.0,-4.77,5.01,-4.52,-11.32,-0.59,-0.3,0.0,-22.22,3.34
0.0,2.82,14.12,0.0,2.41,0.0,0.0,0.0,66.67,2.98
0.0,0.0,0.0,0.0,-6.06,2.15,4.21,0.0,38.46,0.99
0.0,0.0,-3.35,-2.31,-2.96,-9.15,0.0,0.0,58.33,2.98
0.0,0.0,2.02,-1.98,-3.03,3.12,0.0,0.0,305.88,0.99
0.0,0.0,0.0,-3.03,0.0,-2.6,-6.42,0.0,100.0,1.75
0.0,0.0,-4.23,-14.09,-4.18,0.0,0.0,0.0,-18.75,2.98
0.0,0.0,0.0,0.0,0.88,6.09,0.82,0.0,-5.88,2.46
0.0,0.0,0.0,0.78,5.43,0.74,0.0,0.0,-9.76,1.37
0.0,0.0,1.2,3.57,1.15,0.0,0.0,0.0,-38.24,0.88
0.0,0.0,0.0,0.0,-0.73,-1.47,1.5,-4.91,-24.14,3.87
0.0,0.0,0.0,0.0,0.8,4.76,0.76,0.0,-50.0,1.33
0.0,0.0,0.0,0.0,-2.8,-1.21,0.0,-7.52,50.0,6.03
0.0,0.0,0.0,0.0,0.0,4.91,7.8,1.45,-33.33,4.91
0.0,0.0,0.0,0.0,1.45,10.0,1.3,1.28,100.0,1.58
0.0,0.0,2.02,-4.95,0.0,3.12,0.0,0.0,76.92,0.99
0.0,0.0,0.0,0.0,1.56,3.85,-1.48,3.76,-83.33,1.38
-7.04,7.57,0.0,-2.26,-11.83,-2.62,0.0,0.0,-21.28,3.34
0.0,0.0,1.01,-1.0,-4.04,1.05,3.12,0.0,142.86,0.99
0.0,-0.36,0.36,-0.36,0.0,0.36,1.08,0.35,0.52,2.83
0.0,-0.85,-5.13,0.0,0.0,0.0,-6.31,6.73,-8.33,1.11
0.0,0.0,0.0,0.0,0.0,3.71,5.79,1.04,-75.0,3.88
0.0,0.0,0.0,0.0,0.0,1.76,2.47,5.54,200.0,4.38
0.0,0.0,2.34,3.82,1.47,0.0,0.0,0.0,18.18,1.38
0.0,0.0,0.0,0.0,2.16,2.46,0.0,1.03,100.0,2.94
-2.34,2.4,0.78,5.43,0.74,0.0,0.0,0.0,108.33,1.37
0.0,0.0,1.56,6.15,0.72,0.0,0.0,0.0,4.53,1.39
0.0,2.56,0.0,-0.55,-1.11,-1.97,0.0,0.0,150.0,3.48
1.75,0.0,0.0,-0.25,-0.25,0.0,0.0,0.0,88.89,4.05
-9.78,6.81,0.0,-5.8,-4.31,0.0,0.0,0.0,-13.33,3.11
-1.33,0.0,1.35,0.0,0.0,-1.77,1.8,0.0,-77.78,2.26
0.0,0.0,0.0,-0.73,0.0,0.0,-9.83,8.17,-2.35,3.97
-1.69,0.0,-2.59,-0.88,-4.46,-5.61,0.0,10.89,-4.05,1.12
0.0,0.0,0.0,2.34,4.58,0.73,0.0,0.0,6.52,1.38
0.0,-4.42,-3.57,-1.09,0.0,0.0,-1.32,0.0,35.71,4.48
0.0,-1.2,-6.71,-1.09,0.0,0.0,-1.32,0.0,21.05,4.48
0.0,1.22,4.82,1.15,0.0,0.0,0.0,0.0,9.09,0.88
0.0,0.0,0.0,-1.56,8.73,0.73,0.0,0.0,68.18,1.38
0.0,1.01,-1.0,-6.06,2.15,4.21,0.0,0.0,-34.5,0.99
0.0,0.0,-2.26,-11.83,-2.62,0.0,0.0,-1.5,-25.45,3.29
0.0,0.0,0.0,0.78,6.2,0.73,0.0,0.0,-14.29,1.38
0.0,0.0,0.0,0.0,0.0,1.14,8.47,1.04,-36.36,3.88
0.0,2.44,3.57,1.15,0.0,0.0,0.0,0.0,26.47,0.88
0.0,-1.69,-5.17,0.0,0.0,0.0,0.0,-5.45,-32.69,1.04
0.0,-1.69,-3.45,0.0,0.0,0.0,0.0,-5.36,167.86,1.06
0.0,0.0,0.0,2.7,3.29,0.64,0.0,0.0,-12.5,1.58
0.0,0.0,0.0,0.0,-4.48,4.69,0.0,-1.49,-44.44,2.64
-2.86,2.94,0.0,0.0,0.0,1.14,9.6,0.0,-54.55,3.88
0.0,-3.66,3.8,0.0,0.0,0.0,0.0,-4.63,-25.0,3.91
0.0,0.0,0.0,3.12,3.79,0.73,0.0,0.0,106.25,1.38
0.0,-4.77,0.0,-7.12,-7.39,0.0,2.45,0.0,8.33,3.34
0.0,2.44,3.57,1.15,0.0,0.0,0.0,0.0,65.52,0.88
0.0,0.0,0.0,1.6,4.72,0.75,0.0,0.0,233.33,1.34
0.0,3.77,6.05,1.14,0.0,0.0,0.0,0.0,-21.43,4.43
0.0,0.0,0.0,-7.07,4.35,3.12,0.0,0.0,-27.91,0.99
0.4,3.21,0.0,0.39,0.0,0.0,-3.49,3.61,-100.0,2.58
0.0,2.02,-1.98,-4.04,1.05,3.12,0.0,0.0,-39.41,0.99
-4.77,5.01,-4.52,-11.32,-0.59,-0.3,0.0,-1.5,100.0,3.29
2.82,14.12,0.0,2.41,0.0,0.0,0.0,0.0,-60.0,2.98
0.0,0.0,0.0,-6.06,2.15,4.21,0.0,0.0,-5.56,0.99
0.0,-3.35,-2.31,-2.96,-9.15,0.0,0.0,0.0,-47.37,2.98
0.0,2.02,-1.98,-3.03,3.12,0.0,0.0,0.0,-17.39,0.99
0.0,0.0,-3.03,0.0,-2.6,-6.42,0.0,0.0,100.0,1.75
0.0,-4.23,-14.09,-4.18,0.0,0.0,0.0,0.0,-15.38,2.98
0.0,0.0,0.0,0.88,6.09,0.82,0.0,0.0,-9.38,2.46
0.0,0.0,0.78,5.43,0.74,0.0,0.0,0.0,56.76,1.37
0.0,1.2,3.57,1.15,0.0,0.0,0.0,0.0,28.57,0.88
0.0,0.0,0.0,-0.73,-1.47,1.5,-4.91,5.17,13.64,4.07
0.0,0.0,0.0,0.8,4.76,0.76,0.0,0.0,125.0,1.33
0.0,0.0,0.0,-2.8,-1.21,0.0,-7.52,7.46,-100.0,6.48
0.0,0.0,0.0,0.0,4.91,7.8,1.45,0.0,100.0,4.91
0.0,0.0,0.0,1.45,10.0,1.3,1.28,0.0,40.0,1.58
0.0,2.02,-4.95,0.0,3.12,0.0,0.0,0.0,19.57,0.99
0.0,0.0,0.0,1.56,3.85,-1.48,3.76,0.0,225.0,1.38
7.57,0.0,-2.26,-11.83,-2.62,0.0,0.0,0.0,-5.41,3.34
0.0,1.01,-1.0,-4.04,1.05,3.12,0.0,0.0,-33.82,0.99
-0.36,0.36,-0.36,0.0,0.36,1.08,0.35,0.35,-10.41,2.84
-0.85,-5.13,0.0,0.0,0.0,-6.31,6.73,0.0,-21.21,1.11
0.0,0.0,0.0,0.0,3.71,5.79,1.04,0.0,300.0,3.88
0.0,0.0,7.81,0.72,0.0,0.0,0.0,1.44,-50.0,1.41
0.0,0.0,0.0,0.0,1.76,2.47,5.54,0.0,-16.67,4.38
0.0,2.34,3.82,1.47,0.0,0.0,0.0,-7.97,7.69,1.27
0.0,0.0,0.0,2.16,2.46,0.0,1.03,0.0,-33.33,2.94
2.4,0.78,5.43,0.74,0.0,0.0,0.0,2.19,0.0,1.4
0.0,1.56,6.15,0.72,0.0,0.0,0.0,2.88,-8.1,1.43
2.56,0.0,-0.55,-1.11,-1.97,0.0,0.0,0.0,-20.0,3.48
0.0,6.02,0.0,0.0,0.0,0.0,-3.41,3.53,20.93,0.88
6.81,0.0,-5.8,-4.31,0.0,0.0,0.0,0.0,15.38,3.11
0.0,1.35,0.0,0.0,-1.77,1.8,0.0,0.0,100.0,2.26
0.0,0.0,-0.73,0.0,0.0,-9.83,8.17,2.52,-38.55,4.07
0.0,-2.59,-0.88,-4.46,-5.61,0.0,10.89,0.0,-85.92,1.12
0.0,0.0,2.34,4.58,0.73,0.0,0.0,0.0,-8.16,1.38
-4.42,-3.57,-1.09,0.0,0.0,-1.32,0.0,0.0,21.05,4.48
0.0,0.0,8.59,0.72,0.0,0.0,0.0,2.86,34.09,1.44
-1.2,-6.71,-1.09,0.0,0.0,-1.32,0.0,-1.12,-39.13,4.43
0.0,0.0,0.0,0.0,0.0,1.63,-18.4,-1.96,-29.91,1.0
0.0,0.0,0.0,0.0,0.0,1.63,-18.4,-1.96,-31.82,1.0
1.22,4.82,1.15,0.0,0.0,0.0,0.0,0.0,-18.75,0.88
0.0,0.0,-1.56,8.73,0.73,0.0,0.0,0.0,2.7,1.38
1.01,-1.0,-6.06,2.15,4.21,0.0,0.0,0.0,-9.33,0.99
0.0,-2.26,-11.83,-2.62,0.0,0.0,-1.5,1.52,-17.07,3.34
